1200000.00,0.2300
1000000.00,0.2200
800000.00,0.2100
600000.00,0.2000
500000.00,0.1900
400000.00,0.1800
300000.00,0.1700
200000.00,0.1600
100000.00,0.1500
0.00,0.1300
