640000.00,11.2500
320000.00,10.7500
200000.00,10.2500
134000.00,9.7500
108000.00,9.2500
86000.00,8.7500
68000.00,8.0000
54000.00,7.0000
46000.00,6.0000
38000.00,5.0000
30000.00,4.0000
22000.00,3.0000
15000.00,2.0000
8000.00,1.0000
0.00,0.0000
