320000.00,11.2500
160000.00,10.7500
100000.00,10.2500
67000.00,9.7500
54000.00,9.2500
43000.00,8.7500
34000.00,8.0000
27000.00,7.0000
23000.00,6.0000
19000.00,5.0000
15000.00,4.0000
11000.00,3.0000
7500.00,2.0000
4000.00,1.0000
0.00,0.0000
