0.000.0000
6700.00,2.0000
11400.00,3.0000
16100.00,4.0000
23700.00,5.0000
33000.00,6.0000
43700.00,7.0000
56100.00,8.0000
73000.00,9.0000
105500.00,10.0000
137700.00,11.0000
188700.00,12.0000
254900.00,13.0000
