0.00,0.0000
13500.00,2.0000
19600.00,3.0000
27300.00,4.0000
36700.00,5.0000
47400.00,6.0000
61300.00,7.0000
92100.00,8.0000
122900.00,9.0000
169300.00,10.0000
224700.00,11.0000
284800.00,12.0000
354100.00,13.0000
